s,xs,dtv,dfe,label
most important,q_0.2,0.14457831325301201,0.04087584465742111,adversarial:conditional
most important,q_0.2,0.33224755700325737,0.1155453622341156,adversarial:marginal
most important,q_0.2,0.39156626506024095,0.19513601064682007,adversarial:conditional
most important,q_0.2,0.30618892508143325,0.12377151846885681,adversarial:marginal
most important,q_0.2,0.4578313253012048,0.20033109188079834,adversarial:conditional
most important,q_0.2,0.30456026058631924,0.11712884902954102,adversarial:marginal
most important,q_0.2,0.43975903614457834,0.19558864831924438,adversarial:conditional
most important,q_0.2,0.3175895765472313,0.11535358428955078,adversarial:marginal
most important,q_0.2,0.3855421686746988,0.19229701161384583,adversarial:conditional
most important,q_0.2,0.3175895765472313,0.11377963423728943,adversarial:marginal
most important,q_0.2,0.47590361445783136,0.19280532002449036,adversarial:conditional
most important,q_0.2,0.4527687296416939,0.21887776255607605,adversarial:marginal
most important,q_0.2,0.5903614457831325,0.35869506001472473,adversarial:conditional
most important,q_0.2,0.4332247557003258,0.22133219242095947,adversarial:marginal
most important,q_0.2,0.572289156626506,0.35684719681739807,adversarial:conditional
most important,q_0.2,0.470684039087948,0.21840673685073853,adversarial:marginal
most important,q_0.2,0.5180722891566265,0.35182425379753113,adversarial:conditional
most important,q_0.2,0.4332247557003258,0.2275257110595703,adversarial:marginal
most important,q_0.2,0.608433734939759,0.3779830038547516,adversarial:conditional
most important,q_0.2,0.43811074918566784,0.22324886918067932,adversarial:marginal
most important,q_0.2,0.5963855421686747,0.3406793475151062,adversarial:conditional
most important,q_0.2,0.6368078175895766,0.3969401717185974,adversarial:marginal
most important,q_0.2,0.8493975903614457,0.6388922929763794,adversarial:conditional
most important,q_0.2,0.6596091205211727,0.40055808424949646,adversarial:marginal
most important,q_0.2,0.8012048192771084,0.563238799571991,adversarial:conditional
most important,q_0.2,0.6612377850162867,0.39824289083480835,adversarial:marginal
most important,q_0.2,0.783132530120482,0.5849516987800598,adversarial:conditional
most important,q_0.2,0.6547231270358307,0.39598697423934937,adversarial:marginal
most important,q_0.2,0.7650602409638554,0.5567444562911987,adversarial:conditional
most important,q_0.2,0.6693811074918566,0.4134628474712372,adversarial:marginal
most important,q_0.2,0.7951807228915663,0.5859746336936951,adversarial:conditional
most important,q_0.2,0.7100977198697069,0.4370826184749603,adversarial:marginal
most important,q_0.2,0.8373493975903614,0.6341872215270996,adversarial:conditional
most important,q_0.2,0.7312703583061889,0.4217841923236847,adversarial:marginal
most important,q_0.2,0.8373493975903615,0.6225815415382385,adversarial:conditional
most important,q_0.2,0.7084690553745928,0.41333332657814026,adversarial:marginal
most important,q_0.2,0.8373493975903614,0.5733461380004883,adversarial:conditional
most important,q_0.2,0.6824104234527688,0.409736305475235,adversarial:marginal
most important,q_0.2,0.8373493975903614,0.5897003412246704,adversarial:conditional
most important,q_0.2,0.6840390879478827,0.3997492790222168,adversarial:marginal
most important,q_0.2,0.8493975903614458,0.6470626592636108,adversarial:conditional
most important,q_0.5,0.03257328990228013,0.06510388579353059,theoretical:marginal
most important,q_0.5,0.04278074866310163,0.08550542433631617,theoretical:conditional
most important,q_0.5,0.03257328990228013,0.0005637705326080322,random:marginal
most important,q_0.5,0.04278074866310163,0.00014972686767578125,random:conditional
most important,q_0.5,0.0472312703583062,0.09440063440061938,theoretical:marginal
most important,q_0.5,0.0588235294117647,0.11756995846243463,theoretical:conditional
most important,q_0.5,0.0472312703583062,0.0003819763660430908,random:marginal
most important,q_0.5,0.0588235294117647,0.0018375515937805176,random:conditional
most important,q_0.5,0.03908794788273615,0.0781246629522367,theoretical:marginal
most important,q_0.5,0.05347593582887701,0.10688178042039516,theoretical:conditional
most important,q_0.5,0.03908794788273615,0.0013908147811889648,random:marginal
most important,q_0.5,0.05347593582887701,0.0014897733926773071,random:conditional
most important,q_0.5,0.03257328990228012,0.06510388579353056,theoretical:marginal
most important,q_0.5,0.058823529411764705,0.11756995846243465,theoretical:conditional
most important,q_0.5,0.03257328990228012,0.003320366144180298,random:marginal
most important,q_0.5,0.058823529411764705,0.0033474713563919067,random:conditional
most important,q_0.5,0.06026058631921823,0.12044218871803158,theoretical:marginal
most important,q_0.5,0.05347593582887701,0.10688178042039516,theoretical:conditional
most important,q_0.5,0.06026058631921823,0.0015652477741241455,random:marginal
most important,q_0.5,0.05347593582887701,0.0010189414024353027,random:conditional
