s,xs,dtv,dfe,label
median important,q_0.5,0.5816,0.07951211929321289,random:marginal
median important,q_0.5,0.419921875,0.06795153021812439,random:conditional
median important,q_0.5,0.6,1.2,theoretical:marginal
median important,q_0.5,0.482421875,0.96484375,theoretical:conditional
median important,q_0.5,0.6,0.09414529800415039,random:marginal
median important,q_0.5,0.482421875,0.08304822444915771,random:conditional
median important,q_0.5,0.6248,1.2496,theoretical:marginal
median important,q_0.5,0.548828125,1.09765625,theoretical:conditional
median important,q_0.5,0.6248,0.11119899153709412,random:marginal
median important,q_0.5,0.548828125,0.10066673159599304,random:conditional
median important,q_0.5,0.7048,1.4096,theoretical:marginal
median important,q_0.5,0.576171875,1.15234375,theoretical:conditional
median important,q_0.5,0.7048,0.13040289282798767,random:marginal
median important,q_0.5,0.576171875,0.12124893069267273,random:conditional
median important,q_0.5,0.6936,1.3872,theoretical:marginal
median important,q_0.5,0.580078125,1.16015625,theoretical:conditional
median important,q_0.5,0.6936,0.15846478939056396,random:marginal
median important,q_0.5,0.580078125,0.1479296088218689,random:conditional
median important,q_0.5,0.6408,1.2816,theoretical:marginal
median important,q_0.5,0.607421875,1.21484375,theoretical:conditional
median important,q_0.5,0.6408,0.17000290751457214,random:marginal
median important,q_0.5,0.607421875,0.15412643551826477,random:conditional
median important,q_0.5,0.7391999999999999,1.4783999999999997,theoretical:marginal
median important,q_0.5,0.708984375,1.41796875,theoretical:conditional
median important,q_0.5,0.7391999999999999,0.17639824748039246,random:marginal
median important,q_0.5,0.708984375,0.16830143332481384,random:conditional
median important,q_0.5,0.764,1.528,theoretical:marginal
median important,q_0.5,0.650390625,1.30078125,theoretical:conditional
median important,q_0.5,0.764,0.18108296394348145,random:marginal
median important,q_0.5,0.650390625,0.17272794246673584,random:conditional
median important,q_0.5,0.7751999999999999,1.5503999999999998,theoretical:marginal
median important,q_0.5,0.6953125,1.390625,theoretical:conditional
median important,q_0.5,0.7751999999999999,0.20999908447265625,random:marginal
median important,q_0.5,0.6953125,0.20371398329734802,random:conditional
median important,q_0.5,0.8311999999999999,1.6623999999999999,theoretical:marginal
median important,q_0.5,0.80078125,1.6015625,theoretical:conditional
median important,q_0.5,0.8311999999999999,0.24412591755390167,random:marginal
median important,q_0.5,0.80078125,0.23799856007099152,random:conditional
median important,q_0.5,0.7976000000000001,1.5952000000000002,theoretical:marginal
median important,q_0.5,0.73046875,1.4609375,theoretical:conditional
median important,q_0.5,0.7976000000000001,0.24963831901550293,random:marginal
median important,q_0.5,0.73046875,0.23503831028938293,random:conditional
median important,q_0.5,0.8656,1.7312,theoretical:marginal
median important,q_0.5,0.841796875,1.68359375,theoretical:conditional
median important,q_0.5,0.8656,0.25889158248901367,random:marginal
median important,q_0.5,0.841796875,0.25306880474090576,random:conditional
median important,q_0.5,0.8423999999999999,1.6847999999999999,theoretical:marginal
median important,q_0.5,0.845703125,1.69140625,theoretical:conditional
median important,q_0.5,0.8423999999999999,0.2686723470687866,random:marginal
median important,q_0.5,0.845703125,0.26302069425582886,random:conditional
median important,q_0.5,0.03840000000000002,0.031646281480789185,adversarial:marginal
median important,q_0.5,0.05859375,0.03880670666694641,adversarial:conditional
median important,q_0.5,0.0632,0.031645506620407104,adversarial:marginal
median important,q_0.5,0.052734375,0.038323402404785156,adversarial:conditional
median important,q_0.5,0.05440000000000002,0.031412988901138306,adversarial:marginal
median important,q_0.5,0.044921875,0.03934797644615173,adversarial:conditional
median important,q_0.5,0.0464,0.033111900091171265,adversarial:marginal
median important,q_0.5,0.064453125,0.035672515630722046,adversarial:conditional
median important,q_0.5,0.0472,0.03144910931587219,adversarial:marginal
median important,q_0.5,0.05078125,0.03730913996696472,adversarial:conditional
median important,q_0.5,0.17360000000000003,0.08495178818702698,adversarial:marginal
median important,q_0.5,0.22265625,0.11132755875587463,adversarial:conditional
median important,q_0.5,0.1704,0.09674033522605896,adversarial:marginal
median important,q_0.5,0.21875,0.10504880547523499,adversarial:conditional
median important,q_0.5,0.16160000000000002,0.08165216445922852,adversarial:marginal
median important,q_0.5,0.169921875,0.099673330783844,adversarial:conditional
median important,q_0.5,0.1648,0.09412658214569092,adversarial:marginal
median important,q_0.5,0.1953125,0.10296162962913513,adversarial:conditional
median important,q_0.5,0.1744,0.08348473906517029,adversarial:marginal
median important,q_0.5,0.224609375,0.1087321937084198,adversarial:conditional
median important,q_0.5,0.3152,0.13859716057777405,adversarial:marginal
median important,q_0.5,0.34375,0.1754802167415619,adversarial:conditional
median important,q_0.5,0.2768,0.13522854447364807,adversarial:marginal
median important,q_0.5,0.365234375,0.1596141755580902,adversarial:conditional
median important,q_0.5,0.2864,0.131378173828125,adversarial:marginal
median important,q_0.5,0.392578125,0.1656520664691925,adversarial:conditional
median important,q_0.5,0.28479999999999994,0.1274678111076355,adversarial:marginal
median important,q_0.5,0.310546875,0.17280784249305725,adversarial:conditional
median important,q_0.5,0.284,0.128997802734375,adversarial:marginal
median important,q_0.5,0.32421875,0.14481067657470703,adversarial:conditional
median important,q_0.5,0.5064,0.21763867139816284,adversarial:marginal
median important,q_0.5,0.48046875,0.2596372365951538,adversarial:conditional
median important,q_0.5,0.45359999999999995,0.18297696113586426,adversarial:marginal
median important,q_0.5,0.490234375,0.24254904687404633,adversarial:conditional
median important,q_0.5,0.5015999999999999,0.22171849012374878,adversarial:marginal
median important,q_0.5,0.46484375,0.2466159611940384,adversarial:conditional
median important,q_0.5,0.4904,0.22503763437271118,adversarial:marginal
median important,q_0.5,0.478515625,0.25120025873184204,adversarial:conditional
median important,q_0.5,0.48,0.2148367166519165,adversarial:marginal
median important,q_0.5,0.46484375,0.23516008257865906,adversarial:conditional
median important,q_0.5,0.5167999999999999,0.24394865334033966,adversarial:marginal
median important,q_0.5,0.525390625,0.2785445749759674,adversarial:conditional
median important,q_0.5,0.5,0.22336533665657043,adversarial:marginal
median important,q_0.5,0.533203125,0.2825389504432678,adversarial:conditional
median important,q_0.5,0.5095999999999999,0.2579026222229004,adversarial:marginal
median important,q_0.5,0.53515625,0.2759156823158264,adversarial:conditional
median important,q_0.5,0.5264,0.2562102973461151,adversarial:marginal
median important,q_0.5,0.525390625,0.2698078453540802,adversarial:conditional
median important,q_0.5,0.5584000000000001,0.24901269376277924,adversarial:marginal
median important,q_0.5,0.533203125,0.27217257022857666,adversarial:conditional
median important,q_0.8,0.03760000000000001,0.07520000000000002,theoretical:marginal
median important,q_0.8,0.021276595744680823,0.042553191489361646,theoretical:conditional
median important,q_0.8,0.03760000000000001,0.00037872791290283203,random:marginal
median important,q_0.8,0.021276595744680823,0.004751324653625488,random:conditional
median important,q_0.8,0.045600000000000016,0.09120000000000003,theoretical:marginal
median important,q_0.8,0.03900709219858154,0.07801418439716308,theoretical:conditional
median important,q_0.8,0.045600000000000016,0.00040480494499206543,random:marginal
median important,q_0.8,0.03900709219858154,0.004726380109786987,random:conditional
median important,q_0.8,0.05919999999999999,0.11839999999999998,theoretical:marginal
median important,q_0.8,0.042553191489361736,0.08510638297872347,theoretical:conditional
median important,q_0.8,0.05919999999999999,0.0005616247653961182,random:marginal
median important,q_0.8,0.042553191489361736,8.285045623779297e-05,random:conditional
median important,q_0.8,0.05840000000000001,0.11680000000000001,theoretical:marginal
median important,q_0.8,0.039007092198581554,0.07801418439716311,theoretical:conditional
median important,q_0.8,0.05840000000000001,6.982684135437012e-05,random:marginal
median important,q_0.8,0.039007092198581554,0.0006743669509887695,random:conditional
median important,q_0.8,0.0728,0.1456,theoretical:marginal
median important,q_0.8,0.053191489361702114,0.10638297872340423,theoretical:conditional
median important,q_0.8,0.0728,0.0005513131618499756,random:marginal
median important,q_0.8,0.053191489361702114,0.0011863410472869873,random:conditional
median important,q_0.8,0.17920000000000003,0.35840000000000005,theoretical:marginal
median important,q_0.8,0.15602836879432622,0.31205673758865243,theoretical:conditional
median important,q_0.8,0.17920000000000003,0.00012150406837463379,random:marginal
median important,q_0.8,0.15602836879432622,0.015069276094436646,random:conditional
median important,q_0.8,0.25839999999999996,0.5167999999999999,theoretical:marginal
median important,q_0.8,0.19148936170212766,0.3829787234042553,theoretical:conditional
median important,q_0.8,0.25839999999999996,0.0035720765590667725,random:marginal
median important,q_0.8,0.19148936170212766,0.014094948768615723,random:conditional
median important,q_0.8,0.3096,0.6192,theoretical:marginal
median important,q_0.8,0.2872340425531915,0.574468085106383,theoretical:conditional
median important,q_0.8,0.3096,0.0053285956382751465,random:marginal
median important,q_0.8,0.2872340425531915,0.0030318498611450195,random:conditional
median important,q_0.8,0.348,0.696,theoretical:marginal
median important,q_0.8,0.2482269503546099,0.4964539007092198,theoretical:conditional
median important,q_0.8,0.348,0.010986030101776123,random:marginal
median important,q_0.8,0.2482269503546099,0.0034565329551696777,random:conditional
median important,q_0.8,0.3832,0.7664,theoretical:marginal
median important,q_0.8,0.2553191489361702,0.5106382978723404,theoretical:conditional
median important,q_0.8,0.3832,0.024332374334335327,random:marginal
median important,q_0.8,0.2553191489361702,0.015192210674285889,random:conditional
median important,q_0.8,0.5095999999999999,1.0191999999999999,theoretical:marginal
median important,q_0.8,0.34042553191489366,0.6808510638297873,theoretical:conditional
median important,q_0.8,0.5095999999999999,0.045326948165893555,random:marginal
median important,q_0.8,0.34042553191489366,0.030254662036895752,random:conditional
median important,q_0.8,0.5328,1.0656,theoretical:marginal
median important,q_0.8,0.4326241134751773,0.8652482269503546,theoretical:conditional
median important,q_0.8,0.5328,0.07790663838386536,random:marginal
median important,q_0.8,0.4326241134751773,0.06200888752937317,random:conditional
median important,q_0.8,0.5816,1.1632,theoretical:marginal
median important,q_0.8,0.47872340425531923,0.9574468085106385,theoretical:conditional
median important,q_0.8,0.5816,0.08138322830200195,random:marginal
median important,q_0.8,0.47872340425531923,0.059782207012176514,random:conditional
median important,q_0.8,0.6,1.2,theoretical:marginal
median important,q_0.8,0.5567375886524822,1.1134751773049645,theoretical:conditional
median important,q_0.8,0.6,0.09944561123847961,random:marginal
median important,q_0.8,0.5567375886524822,0.07881593704223633,random:conditional
median important,q_0.8,0.6248,1.2496,theoretical:marginal
median important,q_0.8,0.5425531914893617,1.0851063829787233,theoretical:conditional
median important,q_0.8,0.6248,0.11603304743766785,random:marginal
median important,q_0.8,0.5425531914893617,0.0847216248512268,random:conditional
median important,q_0.8,0.7048,1.4096,theoretical:marginal
median important,q_0.8,0.5992907801418439,1.1985815602836878,theoretical:conditional
median important,q_0.8,0.7048,0.13731640577316284,random:marginal
median important,q_0.8,0.5992907801418439,0.10328763723373413,random:conditional
median important,q_0.8,0.6936,1.3872,theoretical:marginal
median important,q_0.8,0.6312056737588652,1.2624113475177303,theoretical:conditional
median important,q_0.8,0.6936,0.1680239737033844,random:marginal
median important,q_0.8,0.6312056737588652,0.13560298085212708,random:conditional
median important,q_0.8,0.6408,1.2816,theoretical:marginal
median important,q_0.8,0.6702127659574468,1.3404255319148937,theoretical:conditional
median important,q_0.8,0.6408,0.17823708057403564,random:marginal
median important,q_0.8,0.6702127659574468,0.15329599380493164,random:conditional
median important,q_0.8,0.7391999999999999,1.4783999999999997,theoretical:marginal
median important,q_0.8,0.6914893617021277,1.3829787234042554,theoretical:conditional
median important,q_0.8,0.7391999999999999,0.18959161639213562,random:marginal
median important,q_0.8,0.6914893617021277,0.16773855686187744,random:conditional
median important,q_0.8,0.764,1.528,theoretical:marginal
median important,q_0.8,0.7234042553191489,1.4468085106382977,theoretical:conditional
median important,q_0.8,0.764,0.1976463794708252,random:marginal
median important,q_0.8,0.7234042553191489,0.1728145182132721,random:conditional
median important,q_0.8,0.7751999999999999,1.5503999999999998,theoretical:marginal
median important,q_0.8,0.7375886524822695,1.475177304964539,theoretical:conditional
median important,q_0.8,0.7751999999999999,0.2349623441696167,random:marginal
median important,q_0.8,0.7375886524822695,0.20890359580516815,random:conditional
median important,q_0.8,0.8311999999999999,1.6623999999999999,theoretical:marginal
median important,q_0.8,0.7978723404255319,1.5957446808510638,theoretical:conditional
median important,q_0.8,0.8311999999999999,0.2663007378578186,random:marginal
median important,q_0.8,0.7978723404255319,0.2443402111530304,random:conditional
median important,q_0.8,0.7976000000000001,1.5952000000000002,theoretical:marginal
median important,q_0.8,0.8156028368794326,1.6312056737588652,theoretical:conditional
median important,q_0.8,0.7976000000000001,0.2723032236099243,random:marginal
median important,q_0.8,0.8156028368794326,0.2431311160326004,random:conditional
median important,q_0.8,0.8656,1.7312,theoretical:marginal
median important,q_0.8,0.801418439716312,1.602836879432624,theoretical:conditional
median important,q_0.8,0.8656,0.28460246324539185,random:marginal
median important,q_0.8,0.801418439716312,0.24590735137462616,random:conditional
median important,q_0.8,0.8423999999999999,1.6847999999999999,theoretical:marginal
median important,q_0.8,0.8404255319148937,1.6808510638297873,theoretical:conditional
median important,q_0.8,0.8423999999999999,0.2971237301826477,random:marginal
median important,q_0.8,0.8404255319148937,0.2710798680782318,random:conditional
median important,q_0.8,0.06639999999999999,0.02996543049812317,adversarial:marginal
median important,q_0.8,0.04255319148936172,0.052228689193725586,adversarial:conditional
median important,q_0.8,0.0576,0.02945995330810547,adversarial:marginal
median important,q_0.8,0.03900709219858157,0.051837801933288574,adversarial:conditional
median important,q_0.8,0.0552,0.029683053493499756,adversarial:marginal
median important,q_0.8,0.042553191489361715,0.052671194076538086,adversarial:conditional
median important,q_0.8,0.04960000000000001,0.029597073793411255,adversarial:marginal
median important,q_0.8,0.03546099290780143,0.05417144298553467,adversarial:conditional
median important,q_0.8,0.0512,0.029618054628372192,adversarial:marginal
median important,q_0.8,0.039007092198581575,0.053104281425476074,adversarial:conditional
median important,q_0.8,0.168,0.08646517992019653,adversarial:marginal
median important,q_0.8,0.1879432624113475,0.11961603164672852,adversarial:conditional
median important,q_0.8,0.1768,0.08411470055580139,adversarial:marginal
median important,q_0.8,0.14893617021276595,0.11507058143615723,adversarial:conditional
median important,q_0.8,0.1728,0.07845428586006165,adversarial:marginal
median important,q_0.8,0.17730496453900713,0.10831451416015625,adversarial:conditional
median important,q_0.8,0.1712,0.0824575126171112,adversarial:marginal
median important,q_0.8,0.1773049645390071,0.10968619585037231,adversarial:conditional
median important,q_0.8,0.156,0.08009451627731323,adversarial:marginal
median important,q_0.8,0.17021276595744683,0.10424524545669556,adversarial:conditional
median important,q_0.8,0.2824,0.11870759725570679,adversarial:marginal
median important,q_0.8,0.3191489361702128,0.17780151963233948,adversarial:conditional
median important,q_0.8,0.28879999999999995,0.11839702725410461,adversarial:marginal
median important,q_0.8,0.30851063829787234,0.18286952376365662,adversarial:conditional
median important,q_0.8,0.25839999999999996,0.11283063888549805,adversarial:marginal
median important,q_0.8,0.3014184397163121,0.1500350832939148,adversarial:conditional
median important,q_0.8,0.24719999999999995,0.12165674567222595,adversarial:marginal
median important,q_0.8,0.22340425531914898,0.138300359249115,adversarial:conditional
median important,q_0.8,0.2416,0.11543604731559753,adversarial:marginal
median important,q_0.8,0.2624113475177305,0.15952354669570923,adversarial:conditional
median important,q_0.8,0.46799999999999997,0.19789043068885803,adversarial:marginal
median important,q_0.8,0.41843971631205673,0.26853662729263306,adversarial:conditional
median important,q_0.8,0.4847999999999999,0.21352800726890564,adversarial:marginal
median important,q_0.8,0.40070921985815605,0.27433276176452637,adversarial:conditional
median important,q_0.8,0.4864,0.21014761924743652,adversarial:marginal
median important,q_0.8,0.43262411347517726,0.25618618726730347,adversarial:conditional
median important,q_0.8,0.5008,0.18677008152008057,adversarial:marginal
median important,q_0.8,0.42553191489361697,0.26429659128189087,adversarial:conditional
median important,q_0.8,0.5239999999999999,0.2361958920955658,adversarial:marginal
median important,q_0.8,0.4042553191489362,0.2601950466632843,adversarial:conditional
median important,q_0.8,0.5472,0.24965931475162506,adversarial:marginal
median important,q_0.8,0.4822695035460993,0.28753894567489624,adversarial:conditional
median important,q_0.8,0.5151999999999999,0.2549588680267334,adversarial:marginal
median important,q_0.8,0.5035460992907801,0.2913033366203308,adversarial:conditional
median important,q_0.8,0.5359999999999999,0.2596948742866516,adversarial:marginal
median important,q_0.8,0.4787234042553192,0.2944594621658325,adversarial:conditional
median important,q_0.8,0.5376,0.28161171078681946,adversarial:marginal
median important,q_0.8,0.46808510638297873,0.28946512937545776,adversarial:conditional
median important,q_0.8,0.5296,0.25530076026916504,adversarial:marginal
median important,q_0.8,0.5070921985815602,0.300182044506073,adversarial:conditional
least important,q_0.2,0.03760000000000001,0.07520000000000002,theoretical:marginal
least important,q_0.2,0.03846153846153849,0.07692307692307698,theoretical:conditional
least important,q_0.2,0.03760000000000001,0.0004614293575286865,random:marginal
least important,q_0.2,0.03846153846153849,0.001959681510925293,random:conditional
least important,q_0.2,0.045600000000000016,0.09120000000000003,theoretical:marginal
least important,q_0.2,0.03846153846153847,0.07692307692307694,theoretical:conditional
least important,q_0.2,0.045600000000000016,0.0005067288875579834,random:marginal
least important,q_0.2,0.03846153846153847,0.0015149116516113281,random:conditional
least important,q_0.2,0.05919999999999999,0.11839999999999998,theoretical:marginal
least important,q_0.2,0.05384615384615386,0.10769230769230773,theoretical:conditional
least important,q_0.2,0.05919999999999999,0.0006949305534362793,random:marginal
least important,q_0.2,0.05384615384615386,0.0008783340454101562,random:conditional
least important,q_0.2,0.05840000000000001,0.11680000000000001,theoretical:marginal
least important,q_0.2,0.07307692307692307,0.14615384615384613,theoretical:conditional
least important,q_0.2,0.05840000000000001,0.001037299633026123,random:marginal
least important,q_0.2,0.07307692307692307,0.002194225788116455,random:conditional
least important,q_0.2,0.0728,0.1456,theoretical:marginal
least important,q_0.2,0.06538461538461537,0.13076923076923075,theoretical:conditional
least important,q_0.2,0.0728,0.0012129545211791992,random:marginal
least important,q_0.2,0.06538461538461537,0.0013944804668426514,random:conditional
least important,q_0.2,0.17920000000000003,0.35840000000000005,theoretical:marginal
least important,q_0.2,0.16153846153846155,0.3230769230769231,theoretical:conditional
least important,q_0.2,0.17920000000000003,0.0030759871006011963,random:marginal
least important,q_0.2,0.16153846153846155,0.005529820919036865,random:conditional
least important,q_0.2,0.25839999999999996,0.5167999999999999,theoretical:marginal
least important,q_0.2,0.23461538461538464,0.4692307692307693,theoretical:conditional
least important,q_0.2,0.25839999999999996,0.010501086711883545,random:marginal
least important,q_0.2,0.23461538461538464,0.006754964590072632,random:conditional
least important,q_0.2,0.3096,0.6192,theoretical:marginal
least important,q_0.2,0.2076923076923077,0.4153846153846154,theoretical:conditional
least important,q_0.2,0.3096,0.013655811548233032,random:marginal
least important,q_0.2,0.2076923076923077,0.02522149682044983,random:conditional
least important,q_0.2,0.348,0.696,theoretical:marginal
least important,q_0.2,0.3230769230769231,0.6461538461538462,theoretical:conditional
least important,q_0.2,0.348,0.024675577878952026,random:marginal
least important,q_0.2,0.3230769230769231,0.024423062801361084,random:conditional
least important,q_0.2,0.3832,0.7664,theoretical:marginal
least important,q_0.2,0.3076923076923077,0.6153846153846154,theoretical:conditional
least important,q_0.2,0.3832,0.03211402893066406,random:marginal
least important,q_0.2,0.3076923076923077,0.0309084951877594,random:conditional
least important,q_0.2,0.5095999999999999,1.0191999999999999,theoretical:marginal
least important,q_0.2,0.2923076923076924,0.5846153846153848,theoretical:conditional
least important,q_0.2,0.5095999999999999,0.053873300552368164,random:marginal
least important,q_0.2,0.2923076923076924,0.057080358266830444,random:conditional
least important,q_0.2,0.5328,1.0656,theoretical:marginal
least important,q_0.2,0.3961538461538462,0.7923076923076924,theoretical:conditional
least important,q_0.2,0.5328,0.07942500710487366,random:marginal
least important,q_0.2,0.3961538461538462,0.07780015468597412,random:conditional
least important,q_0.2,0.5816,1.1632,theoretical:marginal
least important,q_0.2,0.3653846153846154,0.7307692307692308,theoretical:conditional
least important,q_0.2,0.5816,0.08680751919746399,random:marginal
least important,q_0.2,0.3653846153846154,0.08515486121177673,random:conditional
least important,q_0.2,0.6,1.2,theoretical:marginal
least important,q_0.2,0.41538461538461535,0.8307692307692307,theoretical:conditional
least important,q_0.2,0.6,0.10313451290130615,random:marginal
least important,q_0.2,0.41538461538461535,0.10701712965965271,random:conditional
least important,q_0.2,0.6248,1.2496,theoretical:marginal
least important,q_0.2,0.3884615384615384,0.7769230769230768,theoretical:conditional
least important,q_0.2,0.6248,0.12139073014259338,random:marginal
least important,q_0.2,0.3884615384615384,0.11549368500709534,random:conditional
least important,q_0.2,0.7048,1.4096,theoretical:marginal
least important,q_0.2,0.46923076923076923,0.9384615384615385,theoretical:conditional
least important,q_0.2,0.7048,0.13561230897903442,random:marginal
least important,q_0.2,0.46923076923076923,0.149821937084198,random:conditional
least important,q_0.2,0.6936,1.3872,theoretical:marginal
least important,q_0.2,0.5230769230769231,1.0461538461538462,theoretical:conditional
least important,q_0.2,0.6936,0.16688168048858643,random:marginal
least important,q_0.2,0.5230769230769231,0.16762998700141907,random:conditional
least important,q_0.2,0.6408,1.2816,theoretical:marginal
least important,q_0.2,0.5923076923076923,1.1846153846153846,theoretical:conditional
least important,q_0.2,0.6408,0.17531302571296692,random:marginal
least important,q_0.2,0.5923076923076923,0.16754961013793945,random:conditional
least important,q_0.2,0.7391999999999999,1.4783999999999997,theoretical:marginal
least important,q_0.2,0.6230769230769231,1.2461538461538462,theoretical:conditional
least important,q_0.2,0.7391999999999999,0.1914975643157959,random:marginal
least important,q_0.2,0.6230769230769231,0.17429250478744507,random:conditional
least important,q_0.2,0.764,1.528,theoretical:marginal
least important,q_0.2,0.5692307692307692,1.1384615384615384,theoretical:conditional
least important,q_0.2,0.764,0.20320546627044678,random:marginal
least important,q_0.2,0.5692307692307692,0.19718259572982788,random:conditional
least important,q_0.2,0.7751999999999999,1.5503999999999998,theoretical:marginal
least important,q_0.2,0.7384615384615385,1.476923076923077,theoretical:conditional
least important,q_0.2,0.7751999999999999,0.2314170002937317,random:marginal
least important,q_0.2,0.7384615384615385,0.2158454954624176,random:conditional
least important,q_0.2,0.8311999999999999,1.6623999999999999,theoretical:marginal
least important,q_0.2,0.7807692307692308,1.5615384615384615,theoretical:conditional
least important,q_0.2,0.8311999999999999,0.2560693025588989,random:marginal
least important,q_0.2,0.7807692307692308,0.23660238087177277,random:conditional
least important,q_0.2,0.7976000000000001,1.5952000000000002,theoretical:marginal
least important,q_0.2,0.7269230769230769,1.4538461538461538,theoretical:conditional
least important,q_0.2,0.7976000000000001,0.26316148042678833,random:marginal
least important,q_0.2,0.7269230769230769,0.22409620881080627,random:conditional
least important,q_0.2,0.8656,1.7312,theoretical:marginal
least important,q_0.2,0.8,1.6,theoretical:conditional
least important,q_0.2,0.8656,0.2759717106819153,random:marginal
least important,q_0.2,0.8,0.2350659966468811,random:conditional
least important,q_0.2,0.8423999999999999,1.6847999999999999,theoretical:marginal
least important,q_0.2,0.6384615384615384,1.2769230769230768,theoretical:conditional
least important,q_0.2,0.8423999999999999,0.28939852118492126,random:marginal
least important,q_0.2,0.6384615384615384,0.26668959856033325,random:conditional
least important,q_0.2,0.0528,0.031355470418930054,adversarial:marginal
least important,q_0.2,0.05384615384615385,0.042669832706451416,adversarial:conditional
least important,q_0.2,0.05760000000000001,0.03209865093231201,adversarial:marginal
least important,q_0.2,0.04615384615384616,0.04525509476661682,adversarial:conditional
least important,q_0.2,0.056,0.032105952501297,adversarial:marginal
least important,q_0.2,0.04230769230769232,0.04299810528755188,adversarial:conditional
least important,q_0.2,0.0528,0.031221866607666016,adversarial:marginal
least important,q_0.2,0.04615384615384615,0.047427862882614136,adversarial:conditional
least important,q_0.2,0.054400000000000004,0.03196430206298828,adversarial:marginal
least important,q_0.2,0.0653846153846154,0.04777207970619202,adversarial:conditional
least important,q_0.2,0.17279999999999998,0.0894123911857605,adversarial:marginal
least important,q_0.2,0.17307692307692304,0.1167372465133667,adversarial:conditional
least important,q_0.2,0.1616,0.08804035186767578,adversarial:marginal
least important,q_0.2,0.18846153846153849,0.11012402176856995,adversarial:conditional
least important,q_0.2,0.1632,0.09594985842704773,adversarial:marginal
least important,q_0.2,0.21153846153846154,0.10695961117744446,adversarial:conditional
least important,q_0.2,0.1648,0.08724400401115417,adversarial:marginal
least important,q_0.2,0.17692307692307696,0.11090952157974243,adversarial:conditional
least important,q_0.2,0.1744,0.09448367357254028,adversarial:marginal
least important,q_0.2,0.15384615384615385,0.11879220604896545,adversarial:conditional
least important,q_0.2,0.24319999999999997,0.11315804719924927,adversarial:marginal
least important,q_0.2,0.3307692307692308,0.16097736358642578,adversarial:conditional
least important,q_0.2,0.29359999999999997,0.1346692144870758,adversarial:marginal
least important,q_0.2,0.3230769230769231,0.18459060788154602,adversarial:conditional
least important,q_0.2,0.268,0.11814644932746887,adversarial:marginal
least important,q_0.2,0.2846153846153846,0.18329080939292908,adversarial:conditional
least important,q_0.2,0.2576,0.12103846669197083,adversarial:marginal
least important,q_0.2,0.2730769230769231,0.1799793243408203,adversarial:conditional
least important,q_0.2,0.3056,0.13160863518714905,adversarial:marginal
least important,q_0.2,0.27692307692307694,0.17051401734352112,adversarial:conditional
least important,q_0.2,0.504,0.2465660125017166,adversarial:marginal
least important,q_0.2,0.3923076923076923,0.24902285635471344,adversarial:conditional
least important,q_0.2,0.504,0.21782958507537842,adversarial:marginal
least important,q_0.2,0.4346153846153846,0.31250327825546265,adversarial:conditional
least important,q_0.2,0.5096,0.2175392210483551,adversarial:marginal
least important,q_0.2,0.43846153846153846,0.24101431667804718,adversarial:conditional
least important,q_0.2,0.47119999999999995,0.19866445660591125,adversarial:marginal
least important,q_0.2,0.41538461538461546,0.27190911769866943,adversarial:conditional
least important,q_0.2,0.488,0.22059166431427002,adversarial:marginal
least important,q_0.2,0.4192307692307692,0.27557066082954407,adversarial:conditional
least important,q_0.2,0.532,0.2507908046245575,adversarial:marginal
least important,q_0.2,0.4653846153846154,0.3298373520374298,adversarial:conditional
least important,q_0.2,0.5136,0.2697111666202545,adversarial:marginal
least important,q_0.2,0.45,0.27961671352386475,adversarial:conditional
least important,q_0.2,0.5335999999999999,0.26913994550704956,adversarial:marginal
least important,q_0.2,0.46923076923076923,0.3374243676662445,adversarial:conditional
least important,q_0.2,0.5207999999999999,0.2760666012763977,adversarial:marginal
least important,q_0.2,0.4384615384615385,0.2868262529373169,adversarial:conditional
least important,q_0.2,0.5359999999999998,0.2754201889038086,adversarial:marginal
least important,q_0.2,0.4653846153846154,0.3220709562301636,adversarial:conditional
least important,q_0.5,0.03760000000000001,0.07520000000000002,theoretical:marginal
least important,q_0.5,0.027777777777777776,0.05555555555555555,theoretical:conditional
least important,q_0.5,0.03760000000000001,0.00038868188858032227,random:marginal
least important,q_0.5,0.027777777777777776,0.0005859732627868652,random:conditional
least important,q_0.5,0.045600000000000016,0.09120000000000003,theoretical:marginal
least important,q_0.5,0.061111111111111116,0.12222222222222223,theoretical:conditional
least important,q_0.5,0.045600000000000016,0.0005430877208709717,random:marginal
least important,q_0.5,0.061111111111111116,0.0005768239498138428,random:conditional
least important,q_0.5,0.05919999999999999,0.11839999999999998,theoretical:marginal
least important,q_0.5,0.04444444444444445,0.0888888888888889,theoretical:conditional
least important,q_0.5,0.05919999999999999,0.0008242130279541016,random:marginal
least important,q_0.5,0.04444444444444445,0.003174811601638794,random:conditional
least important,q_0.5,0.05840000000000001,0.11680000000000001,theoretical:marginal
least important,q_0.5,0.055555555555555566,0.11111111111111113,theoretical:conditional
least important,q_0.5,0.05840000000000001,0.0010130703449249268,random:marginal
least important,q_0.5,0.055555555555555566,0.004414916038513184,random:conditional
least important,q_0.5,0.0728,0.1456,theoretical:marginal
least important,q_0.5,0.07777777777777778,0.15555555555555556,theoretical:conditional
least important,q_0.5,0.0728,0.0006814897060394287,random:marginal
least important,q_0.5,0.07777777777777778,0.004661351442337036,random:conditional
least important,q_0.5,0.17920000000000003,0.35840000000000005,theoretical:marginal
least important,q_0.5,0.14444444444444443,0.28888888888888886,theoretical:conditional
